1.900000000000000000e+02
2.688895355346921079e+01
1.900000000000000000e+01
1.350152137684712272e+02
1.610564745823054977e+00
3.353999999999999915e+01
1.805353612673516039e+01
7.600000000000000000e+02
2.100000000000000089e+00
3.990000000000000213e+00
1.350000000000000000e+01
3.710077679137603468e+01
nan
1.000000000000000000e+00
nan
2.129000000000000000e+03
nan
2.223362561462669873e+03
nan
7.469999999999999751e+00
nan
1.080000000000000000e+02
nan
nan
nan
nan
nan
nan
