5.269999999999999574e+00
1.983694631829448385e+00
2.719999999999999929e+01
2.778762706803239890e+00
2.477412392238638628e+00
5.729999999999999716e+01
8.221804003591234311e-01
8.699999999999999289e+00
9.400000000000000000e+01
1.270000000000000000e+02
2.287000000000000099e+01
2.733094483195941837e+00
nan
4.933000000000000000e+03
nan
3.890000000000000124e+00
nan
5.817660660123208061e+01
nan
5.420000000000000000e+02
nan
1.735000000000000142e+01
nan
nan
nan
nan
nan
nan
